salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,target
20000.0,12116.45575207184,29.0,4.0,2.0,2.0,0.0,8.0,116016.2353235043,1.0
86437.3406453286,56172.46589820026,62.0,1.0,11.0,1.0,0.0,16.0,81084.62818818029,0.0
20000.0,18678.767942878778,40.0,4.0,13.0,7.0,0.0,5.0,500000.0,1.0
58201.33349254409,0.0,48.0,2.0,15.0,0.0,900000.0,11.0,3924.5033513566887,0.0
20000.0,11979.836246278304,22.0,4.0,8.0,0.0,900000.0,15.0,383083.1949030479,1.0
145329.59890400883,0.0,80.0,2.0,4.0,6.0,0.0,23.0,286453.45022546017,0.0
43643.559024577116,10000.0,70.0,4.0,7.0,5.0,400000.0,19.0,87724.77176950956,1.0
94914.00525020278,0.0,54.0,3.0,8.0,8.0,0.0,28.0,236658.22325358872,0.0
20000.0,10000.0,28.0,3.0,8.0,6.0,0.0,1.0,51243.126113720275,1.0
112451.12268671684,0.0,20.0,3.0,19.0,3.0,0.0,30.0,17943.309724845218,0.0
20000.0,22914.790028742696,80.0,4.0,4.0,0.0,0.0,6.0,221308.11703724397,1.0
109251.50028798584,0.0,54.0,4.0,19.0,5.0,0.0,4.0,0.0,0.0
24715.068035556957,26462.606793720093,65.0,4.0,16.0,3.0,600000.0,1.0,0.0,1.0
90449.51014256172,0.0,51.0,0.0,6.0,7.0,200000.0,24.0,0.0,0.0
44756.91972792949,10000.0,44.0,3.0,3.0,2.0,700000.0,20.0,18785.368705048793,1.0
20000.0,49396.65180877847,37.0,4.0,16.0,2.0,0.0,23.0,15968.890282587723,0.0
41768.56936033185,26434.130643730197,39.0,4.0,19.0,2.0,700000.0,1.0,308346.3182337145,1.0
93443.89697553046,17876.685633233683,25.0,2.0,18.0,2.0,0.0,4.0,439105.67985920014,0.0
33330.05735394446,10000.0,60.0,3.0,8.0,1.0,0.0,13.0,215032.97346157377,1.0
77826.28961935436,0.0,62.0,1.0,4.0,7.0,0.0,9.0,255976.45862163734,0.0
47728.52289542384,21993.113864936186,70.0,4.0,9.0,3.0,0.0,22.0,337834.37104234897,1.0
102463.91158466462,0.0,44.0,4.0,3.0,4.0,500000.0,19.0,382299.941948192,0.0
39028.01940446153,28648.791730449182,63.0,4.0,14.0,1.0,0.0,16.0,472578.6675324144,1.0
113789.40724798576,0.0,66.0,0.0,14.0,2.0,700000.0,12.0,123741.3551642002,0.0
43260.25908441939,17415.59231424082,59.0,4.0,16.0,8.0,0.0,19.0,443891.0238851549,1.0
76637.84973055008,0.0,51.0,4.0,16.0,0.0,0.0,23.0,416822.8933301011,0.0
33701.46473323828,10000.0,47.0,3.0,5.0,6.0,300000.0,17.0,376710.3765451218,1.0
25146.2599717955,61034.58774781379,61.0,0.0,9.0,0.0,900000.0,14.0,472290.76221980434,0.0
20000.0,10000.0,60.0,3.0,3.0,3.0,600000.0,10.0,159452.97478279914,1.0
150000.0,0.0,37.0,2.0,14.0,7.0,200000.0,1.0,71233.79779376468,0.0
46156.25014978276,23532.53930034916,52.0,4.0,13.0,7.0,0.0,20.0,205156.15388361143,1.0
114920.15323587318,0.0,25.0,2.0,4.0,6.0,300000.0,3.0,296782.64779447316,0.0
20000.0,10000.0,28.0,4.0,19.0,6.0,300000.0,5.0,300101.44587892294,1.0
84314.77678473575,0.0,69.0,0.0,6.0,2.0,0.0,26.0,227146.6008815434,0.0
43047.41224819402,10498.078194619668,71.0,4.0,18.0,4.0,500000.0,10.0,500000.0,1.0
144846.83077757776,0.0,52.0,2.0,8.0,6.0,0.0,25.0,0.0,0.0
38791.39019558537,21096.965218887046,38.0,3.0,7.0,8.0,100000.0,20.0,335284.0879602723,1.0
99361.42146252604,0.0,20.0,4.0,4.0,0.0,900000.0,7.0,156038.17616293352,0.0
35917.202006429565,21404.45644360674,39.0,4.0,19.0,0.0,900000.0,3.0,48764.197986974425,1.0
75254.72602337123,70193.57481943516,44.0,1.0,2.0,8.0,100000.0,5.0,343433.4004454402,0.0
31186.553866963448,10000.0,70.0,4.0,6.0,8.0,100000.0,4.0,320133.2815243295,1.0
20000.0,75000.0,27.0,3.0,14.0,4.0,500000.0,22.0,295163.841132579,0.0
20000.0,13748.571936567774,73.0,4.0,2.0,1.0,800000.0,4.0,224786.5987369052,1.0
78845.1163656442,28980.30835441122,20.0,4.0,13.0,7.0,200000.0,11.0,99020.97304151497,0.0
43193.65625624527,22780.122660197783,21.0,4.0,4.0,1.0,0.0,13.0,56890.23192299901,1.0
38650.65491320747,35759.66634605248,43.0,0.0,14.0,0.0,0.0,30.0,108341.60576034599,0.0
39979.16299662321,19096.15981089505,73.0,4.0,3.0,2.0,0.0,8.0,329830.0545598511,1.0
109171.39802271215,0.0,24.0,0.0,2.0,8.0,0.0,5.0,200802.61256506408,0.0
20000.0,17421.039608764324,56.0,4.0,16.0,6.0,300000.0,5.0,154833.68329497357,1.0
124545.86417052126,0.0,40.0,0.0,17.0,5.0,400000.0,16.0,500000.0,0.0
20000.0,26853.54974889452,55.0,4.0,0.0,6.0,300000.0,10.0,343138.9351737986,1.0
20000.0,10599.316416834508,40.0,3.0,19.0,8.0,0.0,7.0,498909.8915253531,0.0
20000.0,10877.367695758356,68.0,4.0,16.0,4.0,0.0,1.0,110819.20986607987,1.0
136797.9625467488,0.0,68.0,3.0,18.0,7.0,0.0,22.0,457695.06179322815,0.0
20000.0,10000.0,56.0,4.0,5.0,0.0,900000.0,19.0,204279.3821951396,1.0
31315.62936890734,51174.640126364495,69.0,1.0,4.0,7.0,0.0,11.0,78469.57995561343,0.0
20000.0,22970.303607243997,80.0,4.0,3.0,6.0,0.0,1.0,202197.22251744717,1.0
52025.64529854646,20073.333645428218,44.0,0.0,7.0,7.0,0.0,26.0,321860.7378365241,0.0
49212.58942935313,10000.0,67.0,4.0,18.0,8.0,100000.0,14.0,500000.0,1.0
76880.4999937301,10000.0,69.0,1.0,6.0,1.0,800000.0,30.0,193718.50228158076,0.0
28047.90034213311,29180.202123854047,64.0,4.0,14.0,8.0,100000.0,12.0,500000.0,1.0
117736.44904007253,0.0,37.0,4.0,19.0,4.0,0.0,22.0,34126.170337390715,0.0
31384.41512165834,14980.856530089513,59.0,3.0,5.0,3.0,0.0,18.0,228795.19790914448,1.0
75445.66595813555,0.0,44.0,2.0,4.0,2.0,0.0,30.0,460271.8902011606,0.0
20000.0,12309.932766914255,50.0,3.0,19.0,0.0,0.0,10.0,246320.00565232948,1.0
137087.35588282222,0.0,69.0,0.0,13.0,7.0,200000.0,27.0,481521.5749214996,0.0
41530.02460780277,10000.0,39.0,4.0,0.0,3.0,0.0,21.0,355056.56179765,1.0
100582.30766723384,0.0,20.0,1.0,13.0,4.0,0.0,9.0,150394.84336581302,0.0
25722.094098418245,20803.047668037427,21.0,4.0,12.0,2.0,700000.0,9.0,484502.5855434424,1.0
59341.25618937469,10000.0,53.0,4.0,10.0,8.0,0.0,22.0,345771.1640312856,0.0
26390.30866561514,22718.09334947399,55.0,4.0,8.0,1.0,800000.0,11.0,223801.21402113937,1.0
38163.12372544893,40561.58134731009,39.0,1.0,9.0,6.0,0.0,30.0,213043.7946177302,0.0
50546.96114935652,10000.0,35.0,4.0,19.0,7.0,0.0,8.0,500000.0,1.0
90350.00611519536,0.0,48.0,0.0,1.0,0.0,0.0,16.0,343189.9565445144,0.0
20000.0,18754.108542029462,40.0,4.0,2.0,8.0,100000.0,19.0,465460.6245317371,1.0
50833.83023365978,49472.962078890836,75.0,3.0,8.0,4.0,500000.0,12.0,93952.25363253806,0.0
36312.372702882196,12334.173570260094,31.0,4.0,15.0,0.0,0.0,24.0,416887.3032871065,1.0
94888.39129391914,0.0,36.0,3.0,16.0,5.0,0.0,5.0,438279.80405904644,0.0
20000.0,16027.365857455869,49.0,4.0,7.0,8.0,0.0,19.0,331075.64614771545,1.0
150000.0,0.0,42.0,2.0,12.0,1.0,800000.0,26.0,420562.3929216025,0.0
20000.0,10042.999807323387,23.0,4.0,2.0,5.0,0.0,1.0,354245.9734660344,1.0
127550.7435537103,0.0,57.0,4.0,10.0,7.0,0.0,30.0,109725.08728968969,0.0
20000.0,18254.91167819569,39.0,4.0,6.0,4.0,500000.0,12.0,457052.5275138164,1.0
80959.80838655122,0.0,67.0,4.0,7.0,0.0,900000.0,10.0,434326.53029389086,0.0
20000.0,23622.079636249815,41.0,4.0,18.0,0.0,0.0,4.0,500000.0,1.0
125919.58568879843,0.0,40.0,2.0,12.0,0.0,0.0,1.0,208664.35709561035,0.0
33925.305810567515,15745.49994521466,63.0,4.0,7.0,7.0,200000.0,1.0,119857.90720643554,1.0
76915.91082319172,55825.26207405784,48.0,3.0,12.0,0.0,900000.0,28.0,407731.21408088243,0.0
20000.0,12144.200608467423,66.0,4.0,3.0,1.0,800000.0,1.0,27851.58861539552,1.0
150000.0,0.0,49.0,1.0,16.0,5.0,400000.0,11.0,147661.58639211537,0.0
39658.36445870572,16375.128301267956,55.0,3.0,8.0,6.0,0.0,12.0,261208.72905662397,1.0
84370.47689906419,34026.4889762324,43.0,1.0,15.0,2.0,0.0,5.0,52677.801901017636,0.0
38150.94787877736,15974.822482260792,21.0,4.0,18.0,4.0,500000.0,10.0,199376.48193657794,1.0
36131.163040305124,41922.215473734344,59.0,4.0,15.0,5.0,0.0,2.0,170446.10698189377,0.0
20000.0,10000.0,78.0,4.0,13.0,1.0,0.0,10.0,68783.98895817233,1.0
107847.17250983539,0.0,51.0,0.0,6.0,3.0,0.0,22.0,150299.4447300899,0.0
20000.0,13203.662314937803,21.0,4.0,14.0,7.0,0.0,6.0,290352.25023024774,1.0
129555.67017927098,0.0,62.0,2.0,6.0,3.0,600000.0,26.0,117661.35949370312,0.0
20000.0,21661.029345655,20.0,4.0,7.0,7.0,0.0,15.0,59246.73509405967,1.0
103886.14929317145,0.0,31.0,0.0,0.0,1.0,800000.0,30.0,64256.18242665641,0.0
24014.576226327856,16563.447947071072,76.0,4.0,3.0,3.0,0.0,14.0,315708.81125175505,1.0
135306.9961677375,0.0,20.0,2.0,8.0,1.0,800000.0,30.0,424470.8026712693,0.0
50714.30957961637,10000.0,70.0,4.0,8.0,3.0,600000.0,1.0,0.0,1.0
70456.6819855347,64442.214176241265,20.0,3.0,8.0,1.0,0.0,29.0,201779.35323963634,0.0
27370.573961317332,27198.172022005157,36.0,4.0,9.0,5.0,0.0,16.0,330022.8999330672,1.0
43465.32979852821,74271.29148555145,80.0,0.0,18.0,1.0,800000.0,14.0,241389.80426353688,0.0
49095.31196010855,13215.368615835656,32.0,4.0,14.0,5.0,0.0,5.0,500000.0,1.0
113492.44921119043,0.0,26.0,2.0,15.0,1.0,0.0,3.0,395545.855475274,0.0
33677.90511018122,10000.0,48.0,4.0,18.0,4.0,0.0,16.0,92929.35926643436,1.0
20000.0,47532.35483195647,56.0,0.0,14.0,1.0,0.0,30.0,439566.9969406222,0.0
34549.67148487358,25551.95650309699,20.0,4.0,17.0,5.0,0.0,1.0,345401.08271063626,1.0
55482.49032775591,65519.52128061969,77.0,2.0,9.0,5.0,0.0,11.0,177411.4064837062,0.0
20000.0,18894.940089012653,20.0,4.0,17.0,8.0,100000.0,26.0,412877.0262962087,1.0
89294.97956323985,10000.0,43.0,0.0,18.0,7.0,200000.0,1.0,260398.09600935358,0.0
21799.457552435975,10000.0,67.0,4.0,7.0,3.0,0.0,8.0,291051.82515330217,1.0
96386.72423818805,0.0,36.0,3.0,1.0,0.0,0.0,9.0,500000.0,0.0
20000.0,17966.61224127381,72.0,4.0,17.0,1.0,800000.0,8.0,138313.42887520386,1.0
56593.53967612022,27120.215631241605,58.0,1.0,3.0,6.0,300000.0,1.0,280162.87402496935,0.0
20000.0,21586.385550201558,20.0,4.0,17.0,2.0,700000.0,17.0,342352.36093497544,1.0
111208.62803144968,0.0,39.0,3.0,19.0,4.0,0.0,9.0,162554.33411109218,0.0
20000.0,13536.398302257587,54.0,4.0,13.0,1.0,0.0,13.0,471273.2730830404,1.0
137281.17323300894,0.0,65.0,2.0,18.0,0.0,900000.0,12.0,65684.14082743753,0.0
45358.99797714148,16137.363328339341,47.0,4.0,1.0,4.0,0.0,1.0,268050.14344973717,1.0
105460.75928990288,0.0,64.0,3.0,11.0,0.0,900000.0,9.0,341616.9048067597,0.0
20000.0,24883.8241654993,44.0,4.0,18.0,1.0,0.0,19.0,350603.95989827835,1.0
57896.442187553315,32683.357743798686,26.0,1.0,15.0,2.0,700000.0,6.0,215314.85742202046,0.0
25487.539296351053,16602.337949341556,36.0,3.0,2.0,1.0,800000.0,12.0,473734.4338902677,1.0
20000.0,59507.87878605154,49.0,4.0,2.0,0.0,900000.0,28.0,353883.20558394573,0.0
20000.0,10000.0,80.0,3.0,19.0,4.0,0.0,2.0,404185.24551973527,1.0
142225.07855412463,0.0,21.0,0.0,9.0,6.0,0.0,1.0,10724.72053347202,0.0
34148.30373406067,15627.063572386669,25.0,3.0,9.0,1.0,0.0,10.0,254261.9765536079,1.0
112159.27267054502,0.0,72.0,4.0,2.0,1.0,0.0,24.0,21465.117580195027,0.0
44646.714513059,15971.904420059484,21.0,4.0,17.0,7.0,0.0,11.0,111313.16547101438,1.0
58581.08513701758,0.0,48.0,2.0,9.0,2.0,0.0,4.0,23803.506289892044,0.0
42736.78231424515,22483.69678046298,75.0,4.0,14.0,7.0,0.0,12.0,210957.90159129672,1.0
103059.5104014239,0.0,22.0,2.0,7.0,8.0,100000.0,21.0,286981.2096001714,0.0
54606.518774264114,22418.51641783485,55.0,4.0,3.0,5.0,400000.0,18.0,387602.61089602,1.0
93094.69949901201,0.0,80.0,2.0,8.0,5.0,400000.0,19.0,217865.20802204247,0.0
32701.690875987086,10000.797296558978,23.0,4.0,0.0,5.0,400000.0,5.0,45807.29900784818,1.0
137931.7908417318,0.0,36.0,2.0,18.0,3.0,0.0,18.0,252316.95589920646,0.0
20000.0,10000.0,51.0,3.0,6.0,2.0,700000.0,14.0,289980.8863945254,1.0
150000.0,0.0,42.0,3.0,3.0,0.0,0.0,28.0,242122.00366368768,0.0
21735.82710124571,20220.8561120572,27.0,3.0,11.0,4.0,500000.0,19.0,297800.9766048995,1.0
136194.65323395192,0.0,71.0,4.0,15.0,8.0,100000.0,3.0,375774.2356402996,0.0
44323.45420350222,10000.0,43.0,4.0,11.0,7.0,200000.0,20.0,324272.27605258825,1.0
139402.26808612145,0.0,52.0,2.0,19.0,6.0,0.0,11.0,191821.36398466854,0.0
46745.97410894117,10000.0,36.0,4.0,15.0,1.0,0.0,24.0,88514.55243659942,1.0
61909.13969116595,10000.0,42.0,4.0,11.0,8.0,100000.0,20.0,280199.37129858264,0.0
20000.0,10000.0,80.0,3.0,16.0,4.0,0.0,4.0,406886.85991641553,1.0
92127.01106771271,0.0,70.0,3.0,13.0,6.0,0.0,25.0,155531.37001611403,0.0
40058.25315388986,10000.0,60.0,4.0,7.0,5.0,0.0,11.0,52169.672997001704,1.0
118923.80591459054,0.0,60.0,4.0,13.0,2.0,700000.0,18.0,139499.34551235044,0.0
38986.70124096041,13976.197482979771,60.0,3.0,5.0,6.0,0.0,15.0,0.0,1.0
107590.30759871763,0.0,52.0,2.0,8.0,1.0,800000.0,30.0,221084.38004514543,0.0
38455.615743291346,13365.070489656428,65.0,4.0,3.0,1.0,800000.0,21.0,102963.40414275677,1.0
122165.06996605603,0.0,80.0,2.0,9.0,3.0,600000.0,7.0,24412.874961813854,0.0
44435.10907022183,10000.0,34.0,4.0,12.0,8.0,100000.0,11.0,0.0,1.0
41982.03612305272,75000.0,59.0,4.0,10.0,4.0,500000.0,19.0,419981.0112456677,0.0
30608.765614676464,18077.021675594635,41.0,4.0,8.0,8.0,100000.0,11.0,96360.48669155687,1.0
56722.34854441135,0.0,36.0,4.0,2.0,2.0,0.0,4.0,0.0,0.0
20762.49438980635,10000.0,22.0,3.0,10.0,6.0,0.0,9.0,371910.6678374202,1.0
44145.98884294536,11524.988167555213,67.0,2.0,13.0,1.0,800000.0,19.0,228594.46199777984,0.0
20000.0,10000.0,20.0,4.0,6.0,6.0,300000.0,14.0,223680.66747176455,1.0
126936.83301641907,0.0,24.0,4.0,15.0,5.0,0.0,12.0,209374.75901122138,0.0
30807.483070792718,10000.0,73.0,3.0,17.0,8.0,100000.0,17.0,376809.9994377184,1.0
98479.88657402417,0.0,75.0,4.0,19.0,3.0,0.0,3.0,298374.35442786483,0.0
34027.288216933695,14228.698347791225,55.0,4.0,1.0,2.0,0.0,22.0,68361.95455505152,1.0
107497.16566194329,0.0,51.0,0.0,17.0,4.0,500000.0,26.0,3970.9597051767414,0.0
32702.543791119213,12669.022020437165,20.0,4.0,18.0,3.0,600000.0,10.0,0.0,1.0
74021.1057554556,12192.056272657974,61.0,2.0,13.0,8.0,100000.0,16.0,54341.07643537145,0.0
34491.08327228987,18665.28373768676,28.0,4.0,3.0,1.0,800000.0,9.0,340314.7826355093,1.0
122973.93801850079,0.0,60.0,2.0,19.0,5.0,0.0,16.0,46761.59819669745,0.0
20000.0,10000.0,53.0,4.0,3.0,5.0,400000.0,12.0,150777.12842676707,1.0
73710.8888148388,54133.354059795274,47.0,3.0,19.0,4.0,500000.0,25.0,196020.16844526364,0.0
20000.0,10000.0,33.0,3.0,0.0,8.0,0.0,12.0,260675.69491316186,1.0
42341.254372762116,29212.432756401595,52.0,3.0,15.0,2.0,700000.0,5.0,235633.44921665717,0.0
38503.3948803668,10000.0,48.0,4.0,19.0,3.0,600000.0,5.0,394976.8457763748,1.0
54572.88692533465,75000.0,24.0,0.0,14.0,0.0,900000.0,17.0,0.0,0.0
39018.678080822065,30371.613404092885,48.0,4.0,17.0,4.0,500000.0,8.0,378517.03548713046,1.0
71851.46696182572,0.0,32.0,0.0,16.0,7.0,200000.0,15.0,500000.0,0.0
20000.0,10711.493523429384,28.0,4.0,10.0,5.0,0.0,4.0,397507.2704321242,1.0
109894.2904648257,0.0,52.0,1.0,6.0,6.0,0.0,18.0,156205.79391871238,0.0
30639.85716184816,10000.0,42.0,4.0,9.0,7.0,0.0,16.0,435167.59037105035,1.0
20000.0,40151.38119084292,49.0,1.0,5.0,8.0,100000.0,8.0,500000.0,0.0
37297.79692374429,10000.0,48.0,4.0,12.0,0.0,0.0,13.0,384821.30142462446,1.0
20000.0,73574.99494700732,36.0,0.0,4.0,2.0,0.0,19.0,290413.8282566108,0.0
20000.0,22786.0289273878,68.0,4.0,6.0,8.0,100000.0,13.0,487070.50779799157,1.0
117410.08922917828,0.0,34.0,2.0,17.0,8.0,100000.0,22.0,5156.113494223392,0.0
20000.0,30087.802933114835,38.0,4.0,1.0,4.0,500000.0,1.0,8160.024582758779,1.0
57258.55506905549,18146.10852360939,39.0,0.0,19.0,0.0,900000.0,6.0,307429.7596071396,0.0
40696.61622870337,31572.5317248231,41.0,4.0,2.0,4.0,500000.0,6.0,385256.2171868642,1.0
59633.161411459376,65455.04542967593,28.0,0.0,4.0,7.0,0.0,26.0,91262.67487596805,0.0
20000.0,25247.574822775943,40.0,4.0,3.0,4.0,500000.0,12.0,305307.27556473855,1.0
99654.99307214329,0.0,55.0,2.0,19.0,0.0,900000.0,9.0,348976.7221182867,0.0
25828.26632116172,10000.0,72.0,3.0,16.0,0.0,900000.0,11.0,0.0,1.0
72477.62558226546,55222.64577635673,66.0,4.0,15.0,6.0,0.0,5.0,500000.0,0.0
20000.0,10000.0,68.0,4.0,9.0,8.0,0.0,13.0,494499.4835717167,1.0
64023.87355588005,32257.003230404516,32.0,0.0,19.0,7.0,200000.0,18.0,455094.40685950546,0.0
39124.050998983446,10000.0,32.0,4.0,10.0,0.0,900000.0,5.0,198250.10584400583,1.0
150000.0,0.0,39.0,3.0,18.0,0.0,900000.0,26.0,105898.95871734308,0.0
39452.23059820231,10000.0,47.0,4.0,19.0,5.0,0.0,13.0,135195.6423430137,1.0
57096.63337700457,75000.0,63.0,1.0,3.0,4.0,500000.0,16.0,290316.7151896516,0.0
39619.39628362215,10134.727157204077,62.0,3.0,17.0,2.0,0.0,25.0,398320.5513983314,1.0
150000.0,0.0,70.0,3.0,17.0,2.0,0.0,13.0,368774.155419424,0.0
20000.0,21789.580707239733,67.0,4.0,10.0,8.0,100000.0,7.0,0.0,1.0
23841.445172578406,71932.26601124056,20.0,0.0,15.0,2.0,700000.0,24.0,450961.0822145106,0.0
44017.699823205294,10000.0,59.0,4.0,8.0,6.0,300000.0,14.0,500000.0,1.0
74374.12764953858,39729.04463565789,53.0,3.0,17.0,6.0,300000.0,15.0,346218.76747064124,0.0
20000.0,25883.079842031308,60.0,4.0,0.0,0.0,900000.0,5.0,359040.8507818457,1.0
150000.0,0.0,28.0,0.0,3.0,1.0,0.0,1.0,482149.2232655071,0.0
34780.18306658788,10894.020743115598,72.0,4.0,4.0,4.0,0.0,3.0,0.0,1.0
84446.21801010417,0.0,47.0,1.0,11.0,6.0,0.0,13.0,139226.0848895201,0.0
20000.0,16129.66191465456,55.0,4.0,6.0,4.0,500000.0,22.0,0.0,1.0
103934.76820356773,0.0,31.0,4.0,8.0,7.0,0.0,1.0,305302.09228875255,0.0
55962.31690048291,22021.473489662865,31.0,4.0,13.0,4.0,0.0,10.0,18661.89776725752,1.0
44449.49847588286,34956.136027011155,69.0,2.0,1.0,0.0,0.0,26.0,242335.21970709576,0.0
20000.0,23179.784863166096,32.0,4.0,16.0,6.0,300000.0,17.0,316833.36289492255,1.0
88190.62621267773,0.0,48.0,3.0,5.0,0.0,0.0,12.0,295607.69474282465,0.0
49276.8929868507,15090.107967818447,32.0,4.0,17.0,7.0,200000.0,6.0,416206.7297524268,1.0
148880.72192944743,0.0,47.0,4.0,9.0,6.0,0.0,18.0,275338.0432764054,0.0
44495.43199717841,10000.0,75.0,4.0,14.0,7.0,0.0,8.0,248041.4729226245,1.0
135573.18057641824,0.0,31.0,0.0,15.0,8.0,100000.0,29.0,155124.11297051667,0.0
20000.0,30789.65371535197,80.0,4.0,3.0,3.0,0.0,14.0,136065.08233915508,1.0
42904.72268653446,43276.43020899057,36.0,0.0,6.0,7.0,200000.0,1.0,25957.439095793627,0.0
20000.0,13888.834917740027,30.0,4.0,7.0,0.0,0.0,2.0,287178.18809383066,1.0
100036.8288216224,0.0,24.0,2.0,13.0,3.0,0.0,18.0,311837.5870502792,0.0
20000.0,10000.0,33.0,4.0,14.0,8.0,100000.0,26.0,126670.93142862745,1.0
127645.81177425713,0.0,74.0,0.0,8.0,4.0,0.0,29.0,0.0,0.0
20000.0,10000.0,71.0,3.0,11.0,1.0,800000.0,9.0,135255.09451297173,1.0
78670.7065859889,0.0,53.0,3.0,13.0,2.0,0.0,16.0,203753.2892735772,0.0
43879.843159045544,11595.58548240061,28.0,4.0,7.0,1.0,0.0,7.0,412102.63217284216,1.0
91026.70140578407,0.0,37.0,0.0,3.0,7.0,200000.0,18.0,85928.18324846041,0.0
20000.0,10000.0,80.0,4.0,8.0,1.0,0.0,4.0,252576.17465125737,1.0
66789.30968879163,42280.275082391694,69.0,4.0,5.0,1.0,800000.0,18.0,70961.32645663612,0.0
29918.16855922265,10000.0,56.0,3.0,15.0,4.0,0.0,10.0,375412.43664799177,1.0
144944.85950828317,0.0,36.0,3.0,5.0,5.0,0.0,19.0,249087.20010598062,0.0
20000.0,23531.794938456427,43.0,4.0,6.0,5.0,0.0,7.0,117792.15894655822,1.0
139594.58087728164,0.0,66.0,1.0,3.0,2.0,700000.0,30.0,460686.43516878394,0.0
43449.962710770385,22595.592673324336,78.0,4.0,5.0,4.0,0.0,10.0,0.0,1.0
98052.05281951767,0.0,34.0,3.0,0.0,7.0,200000.0,18.0,132845.205368646,0.0
20000.0,15557.449413161321,24.0,4.0,18.0,7.0,200000.0,8.0,185376.83571179476,1.0
54197.49637838644,27346.959947715724,65.0,3.0,18.0,4.0,500000.0,29.0,279499.65322509664,0.0
36532.02116325661,10000.0,20.0,4.0,11.0,3.0,600000.0,7.0,421479.8313380891,1.0
150000.0,0.0,31.0,2.0,8.0,0.0,900000.0,17.0,224283.47760903422,0.0
38245.23840633388,24510.85172942202,37.0,4.0,7.0,3.0,600000.0,12.0,26941.891911004408,1.0
50185.983135581475,70573.37546362425,65.0,1.0,7.0,2.0,700000.0,10.0,23776.736052225475,0.0
22146.813313148185,18230.433929165054,48.0,4.0,10.0,6.0,300000.0,1.0,123056.52408078773,1.0
78207.01273907957,33921.04209214297,77.0,4.0,14.0,3.0,600000.0,22.0,262386.79492708505,0.0
20000.0,12467.230122896965,55.0,4.0,18.0,6.0,300000.0,7.0,157231.18319475494,1.0
20000.0,56392.47466246639,30.0,3.0,3.0,6.0,0.0,5.0,142084.25226781156,0.0
30373.481333526674,18430.13918787757,32.0,3.0,12.0,0.0,900000.0,20.0,160263.27205375885,1.0
61959.72916082194,38542.63621406327,58.0,0.0,7.0,6.0,0.0,25.0,384433.5302827356,0.0
46053.54899305676,21876.15767228546,76.0,4.0,11.0,7.0,200000.0,3.0,249223.8775992231,1.0
112166.85745711287,0.0,25.0,3.0,15.0,0.0,0.0,23.0,266966.66860600025,0.0
25813.605059462992,25726.843947369045,52.0,4.0,0.0,5.0,0.0,6.0,310354.4232010518,1.0
114030.00261211631,0.0,62.0,0.0,3.0,0.0,0.0,16.0,115519.54368667961,0.0
28964.378587239695,10000.0,34.0,4.0,3.0,1.0,0.0,20.0,346416.8167446966,1.0
121301.74588728552,0.0,63.0,1.0,8.0,4.0,0.0,7.0,286804.9470892297,0.0
24564.954682364754,15758.07720234407,79.0,3.0,1.0,0.0,900000.0,14.0,233343.6438726086,1.0
102533.78208227885,0.0,59.0,3.0,13.0,0.0,0.0,23.0,500000.0,0.0
30190.40447646357,16990.613807180616,74.0,4.0,14.0,6.0,300000.0,22.0,222552.30831425698,1.0
45472.85648071945,75000.0,34.0,2.0,2.0,5.0,400000.0,5.0,0.0,0.0
26078.90492275235,10000.0,52.0,4.0,7.0,7.0,200000.0,12.0,337311.18587517954,1.0
116006.4311112824,0.0,42.0,0.0,7.0,1.0,0.0,16.0,444340.525938865,0.0
25157.017549578788,17190.840346713245,39.0,4.0,0.0,2.0,700000.0,1.0,291938.05358677765,1.0
136583.69193652368,0.0,47.0,0.0,4.0,8.0,100000.0,30.0,213020.3975155804,0.0
20000.0,25099.949243937328,51.0,4.0,9.0,1.0,0.0,4.0,378425.6927639334,1.0
134991.77098360183,0.0,80.0,0.0,5.0,5.0,400000.0,5.0,0.0,0.0
41799.15002852207,10000.0,77.0,4.0,2.0,3.0,0.0,15.0,339625.341474271,1.0
75355.46885246005,0.0,55.0,1.0,11.0,4.0,500000.0,25.0,234454.4718581818,0.0
20000.0,14552.306417832124,43.0,4.0,18.0,0.0,900000.0,20.0,285247.3322954453,1.0
37826.29435157882,59359.54541778332,48.0,0.0,3.0,1.0,0.0,9.0,284395.779702054,0.0
46639.85233506558,10000.0,68.0,4.0,16.0,3.0,0.0,5.0,263194.09994239116,1.0
134719.78380318184,0.0,42.0,0.0,0.0,6.0,0.0,29.0,124266.9120242632,0.0
20000.0,19049.257924363646,20.0,4.0,11.0,1.0,800000.0,17.0,28950.33275998863,1.0
77059.39084045334,0.0,79.0,4.0,5.0,8.0,0.0,13.0,321084.66128509387,0.0
41187.67406167263,18536.705683874075,79.0,4.0,13.0,5.0,400000.0,20.0,68023.59796340542,1.0
124422.26888355568,0.0,51.0,4.0,9.0,5.0,0.0,1.0,164918.59847810463,0.0
41170.96572797814,10000.0,67.0,4.0,15.0,2.0,0.0,1.0,188212.69436958397,1.0
22093.813174545023,58652.18766485825,57.0,2.0,3.0,4.0,0.0,27.0,101534.53698033247,0.0
20000.0,18919.949835540043,62.0,4.0,9.0,3.0,600000.0,14.0,310723.16890702804,1.0
75739.7205255735,65212.49250595522,44.0,0.0,16.0,2.0,0.0,4.0,330960.1116965769,0.0
