salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,target
144443.37212661913,0.0,60,1,10,0,900000.0,30,76644.78863485075,1.0
46351.7307834539,67751.01426042852,21,4,10,8,100000.0,24,473586.2729387436,0.0
48807.929637064444,50788.675330950326,43,4,11,7,200000.0,15,10775.926869958152,1.0
60477.86971607983,71922.40934102735,76,1,13,4,0.0,8,346014.99142509245,0.0
42122.95355409202,53001.65535747894,48,2,17,4,0.0,27,158805.8321593535,1.0
111056.69236101386,0.0,80,0,9,5,400000.0,17,247852.4583025422,0.0
122869.26713293545,0.0,53,0,0,4,500000.0,30,184224.4010110713,1.0
57454.96986698201,0.0,69,2,5,3,600000.0,20,500000.0,0.0
52173.6973844856,50473.180347207606,54,0,9,4,0.0,24,274117.9247571343,1.0
133192.80393027508,0.0,64,4,7,2,0.0,15,421681.8228000271,0.0
45963.74822025435,61741.905995234745,56,4,8,2,700000.0,3,484503.186566404,1.0
72913.400819564,53479.75739787159,38,0,4,1,0.0,20,366371.80674885405,0.0
36871.12203439733,21223.83389547471,48,0,13,3,600000.0,17,500000.0,1.0
49074.223412239,73157.24480640153,44,2,7,1,800000.0,13,116011.48806354504,0.0
150000.0,0.0,43,3,0,7,200000.0,20,0.0,1.0
30658.26166893809,37135.15944445415,60,1,13,6,0.0,23,159308.93078069793,0.0
149851.0818936493,0.0,61,1,1,4,0.0,5,139701.72304928582,1.0
141038.00938431435,0.0,80,4,17,6,0.0,4,252690.5049929567,0.0
88943.47940846291,0.0,31,0,1,0,900000.0,8,135875.67226502078,1.0
150000.0,0.0,73,0,0,2,700000.0,26,500000.0,0.0
99393.65169781217,0.0,42,3,5,1,800000.0,7,153084.76738837996,1.0
41523.907331583214,57820.70352824675,29,4,1,7,0.0,21,235026.77548783727,0.0
104558.85935600879,0.0,50,4,15,3,0.0,14,205606.32775051863,1.0
33235.33841754873,25810.37521591229,20,4,6,8,0.0,28,500000.0,0.0
43323.463758355465,52785.80024968427,60,2,0,8,100000.0,3,384806.1284218532,1.0
64367.19162377487,67948.09873672386,42,4,8,0,900000.0,23,60424.48282045549,0.0
103662.35821289907,0.0,50,3,12,5,0.0,3,46395.50573816889,1.0
133653.13465185757,0.0,52,2,8,1,0.0,17,190254.20210341475,0.0
98896.71101603631,0.0,53,4,6,4,0.0,27,90.43735212709726,1.0
108215.02849618215,0.0,66,4,2,1,0.0,11,190782.14601450646,0.0
89158.95107485866,0.0,53,0,15,0,900000.0,27,119350.35239976367,1.0
150000.0,0.0,39,2,8,2,700000.0,20,303242.6290010952,0.0
98044.75820255419,0.0,70,1,17,4,500000.0,14,310538.2778308133,1.0
107905.95842865188,0.0,65,3,13,2,700000.0,26,223852.3895645473,0.0
61884.38186708722,48944.964750569845,54,0,19,6,0.0,1,301553.6504634477,1.0
132343.38359840197,0.0,71,1,11,2,700000.0,20,402814.1706061219,0.0
54102.894820703164,71745.78460532088,56,0,19,0,0.0,21,1113.8081736898166,1.0
75957.27644625877,0.0,80,1,17,2,0.0,8,136770.79628080898,0.0
84827.70404206071,46993.89169392997,52,4,12,4,500000.0,17,349780.53518993116,1.0
128613.8744899069,0.0,28,0,6,8,100000.0,8,369501.9320172297,0.0
124400.2615290402,0.0,34,1,1,1,800000.0,29,2934.192464553307,1.0
150000.0,0.0,55,2,11,8,100000.0,7,214474.8497300971,0.0
55873.00517305246,48972.2665003233,45,3,7,0,900000.0,30,49153.93027104223,1.0
58418.900197206385,57337.567412190314,66,1,9,5,0.0,8,298133.773963843,0.0
119771.94679229124,0.0,37,0,8,0,900000.0,29,283267.7932230371,1.0
141136.09261014886,0.0,59,4,15,7,200000.0,7,189088.65071026862,0.0
141297.0162700931,0.0,63,2,19,8,100000.0,29,243467.68247588497,1.0
80414.33645641075,27424.103632156293,63,4,17,7,200000.0,10,333836.59528464545,0.0
31689.570091008303,68061.94350767863,55,2,10,1,0.0,16,394367.0902851724,1.0
41765.52691055224,66331.70922045645,25,3,18,3,0.0,5,73381.32158513278,0.0
125106.8753486228,0.0,54,2,19,6,300000.0,30,302458.9228850248,1.0
103748.75659618757,0.0,70,4,15,5,0.0,14,320198.3730081067,0.0
36332.10361694182,65299.2695767992,37,4,16,5,0.0,8,20754.19013703159,1.0
71151.83119212501,0.0,23,4,11,1,0.0,7,3749.374497386347,0.0
36472.32961392809,50852.56618467571,67,3,2,0,900000.0,1,500000.0,1.0
113360.89884466743,0.0,33,4,0,7,200000.0,27,281761.067775882,0.0
121919.2636413966,0.0,53,4,12,5,400000.0,21,237180.423464264,1.0
104495.34514216015,0.0,60,2,2,7,200000.0,9,69308.42820230956,0.0
105378.82198456192,0.0,53,4,14,6,0.0,14,171633.5391295472,1.0
28159.697756412534,34206.099825916725,60,0,14,1,800000.0,19,481448.2454400103,0.0
66525.69945760784,50387.03761690151,58,3,14,1,800000.0,14,103632.004879772,1.0
20000.0,41898.70067313039,32,2,14,6,0.0,27,448259.3817454814,0.0
128070.19235856774,0.0,42,2,14,7,200000.0,23,14705.25536075094,1.0
21040.453230170824,42234.28930410555,65,3,6,4,0.0,6,177799.7565273529,0.0
46631.353428129114,21229.162622982745,40,3,11,8,0.0,17,46834.60506335448,1.0
99404.96226304592,0.0,73,1,14,2,0.0,14,335710.6292625683,0.0
109835.3744909172,0.0,39,3,2,3,600000.0,17,348304.69517302356,1.0
97401.60881548218,0.0,29,3,8,3,600000.0,8,273599.67773397407,0.0
41230.26073973681,10000.0,66,3,16,8,100000.0,1,63523.87144162662,1.0
114917.58268724044,0.0,59,2,12,4,0.0,18,0.0,0.0
81722.32700646622,0.0,42,0,13,0,0.0,18,125445.91842503757,1.0
64580.02221015201,0.0,47,1,15,3,600000.0,10,292151.3732264417,0.0
45532.85899492252,40175.771152854446,33,3,11,7,0.0,22,176519.76662516152,1.0
120157.62585291035,0.0,63,4,8,8,0.0,3,186438.2124307218,0.0
59294.61354476668,10712.228376179113,44,2,16,3,600000.0,25,500000.0,1.0
74550.50543009401,0.0,59,0,7,2,0.0,23,276015.7068327464,0.0
130359.23009650872,0.0,48,0,1,1,0.0,23,500000.0,1.0
99639.0080406832,0.0,38,3,18,8,0.0,16,296765.1033734754,0.0
38068.7251874911,60421.218061849846,57,3,6,8,100000.0,27,172427.88016750288,1.0
75856.52077499556,45280.9492373256,34,2,9,1,0.0,26,347288.9091085239,0.0
150000.0,0.0,66,0,0,2,700000.0,6,340012.32475274964,1.0
20000.0,38848.26776827774,33,4,12,4,0.0,19,135999.8004030917,0.0
77610.96137006777,21515.862684798725,66,3,15,4,500000.0,5,230020.72760426078,1.0
33804.73706613598,23501.046358166233,59,1,8,0,900000.0,19,138254.32426596872,0.0
132187.37660428113,0.0,59,1,10,3,600000.0,24,42056.880017005125,1.0
75828.01806636232,27804.986384018306,72,0,7,8,100000.0,11,442464.1640966649,0.0
28105.898405499956,70972.9026782215,41,1,0,5,400000.0,16,157049.81034307665,1.0
150000.0,0.0,57,4,17,5,0.0,16,293035.9186238225,0.0
126409.11597042899,0.0,42,2,19,7,200000.0,25,359045.0985910428,1.0
42945.14858774739,43805.56336672744,76,2,5,7,200000.0,27,500000.0,0.0
90467.63506986409,0.0,38,4,18,8,0.0,8,315813.17759358016,1.0
150000.0,0.0,63,1,15,2,0.0,23,303922.39655007434,0.0
123103.81873955607,0.0,55,0,15,4,500000.0,29,419845.3559948963,1.0
38094.77321633626,28291.38041039907,38,3,13,1,0.0,11,229407.72401947962,0.0
121670.58626157668,0.0,50,3,10,3,600000.0,8,195880.75837573613,1.0
45346.79453237496,27092.511740255628,70,3,2,8,100000.0,26,142153.4094720617,0.0
20000.0,69974.36811338727,57,3,18,1,800000.0,19,198271.31279581366,1.0
76067.97051406528,71989.43719265403,61,0,2,1,800000.0,19,227431.21217659843,0.0
86273.81623988925,49535.041625195896,51,2,5,6,300000.0,8,500000.0,1.0
100008.89843279464,0.0,53,1,13,6,0.0,30,392569.62102624093,0.0
107545.03111047267,0.0,42,2,17,8,100000.0,6,323737.01051742304,1.0
23110.957712582996,67014.20125354522,80,0,17,7,200000.0,5,23320.7437598764,0.0
105221.50629786294,0.0,57,2,7,0,0.0,9,328609.6474737813,1.0
150000.0,0.0,55,2,4,5,0.0,12,177611.6455635462,0.0
139855.5126091735,0.0,43,0,0,0,0.0,19,457910.2412272576,1.0
143493.77864024628,0.0,64,1,12,7,0.0,23,193777.79893030095,0.0
121363.95369116867,0.0,43,3,0,2,700000.0,13,418366.5485511098,1.0
32967.323309773084,61526.9682393841,25,1,10,0,900000.0,9,428208.8439495122,0.0
83502.27899120632,0.0,57,4,11,3,0.0,30,372269.19938567723,1.0
85563.4960797164,0.0,47,4,9,4,0.0,1,500000.0,0.0
50008.73966035865,28849.078010017904,44,1,15,6,0.0,21,0.0,1.0
141425.93246670876,0.0,33,1,11,7,0.0,30,184232.19985841625,0.0
54950.429998560416,31307.959059847963,53,0,5,3,0.0,22,119749.56548761454,1.0
85005.21401779744,75000.0,67,3,1,3,0.0,15,223846.32887896046,0.0
27841.4828092382,58574.05069065091,53,0,10,0,900000.0,14,181493.05995689303,1.0
48768.24751050674,41727.029008159574,41,4,3,6,300000.0,25,176183.61335484852,0.0
84228.23536933641,0.0,44,0,0,4,0.0,1,109475.00441854604,1.0
79893.45486228829,0.0,21,1,15,1,800000.0,27,247479.67734255854,0.0
150000.0,0.0,47,4,15,2,700000.0,12,0.0,1.0
44443.50814398183,16740.845375408273,80,3,0,6,300000.0,2,320418.1809477236,0.0
91733.19558618848,0.0,44,3,4,6,300000.0,1,352727.1996269815,1.0
101594.5254714906,0.0,80,1,9,1,800000.0,7,33280.155785859264,0.0
20000.0,48532.32689294443,53,0,5,8,100000.0,7,400830.10509918747,1.0
74122.4529889249,0.0,29,0,10,8,0.0,28,436567.00172931777,0.0
120131.81712641804,0.0,52,2,12,5,400000.0,21,0.0,1.0
56925.26868963271,0.0,44,4,16,8,100000.0,27,183739.08706675837,0.0
120089.01930682652,0.0,39,4,5,6,300000.0,17,82934.01644313693,1.0
21444.598941364464,60626.45682376682,78,1,3,7,0.0,21,234604.8228244356,0.0
112369.22243319382,0.0,48,0,5,8,0.0,26,383171.16594614775,1.0
105557.77014161821,0.0,57,1,16,7,0.0,30,0.0,0.0
111340.11571173735,0.0,31,0,4,5,400000.0,13,432510.74725413084,1.0
61233.726806657025,60129.144045206805,31,4,2,7,0.0,26,0.0,0.0
63357.62461297558,0.0,52,3,17,5,0.0,13,223407.40878800943,1.0
91220.84212439464,39480.22986885526,45,1,16,8,100000.0,12,259854.33098655587,0.0
106718.83931626791,0.0,46,4,0,5,0.0,1,63964.90479929098,1.0
116008.5186618199,0.0,70,4,17,7,200000.0,20,472267.4227696103,0.0
83932.60832396233,0.0,35,3,3,8,100000.0,30,500000.0,1.0
144520.2720249236,0.0,62,4,4,2,700000.0,8,0.0,0.0
126074.75052938114,0.0,47,2,17,8,100000.0,25,261264.20510964113,1.0
70678.61659891493,0.0,59,3,4,6,300000.0,14,1007.3587074458483,0.0
56406.30396400032,38215.41162571801,62,3,8,8,100000.0,24,308079.7981632046,1.0
118655.02845272324,0.0,20,2,2,0,900000.0,21,259798.72520730604,0.0
48207.10316713046,75000.0,67,2,4,5,400000.0,13,404603.0946982882,1.0
42506.53168523892,19132.2867927218,20,3,19,3,0.0,6,195750.77771298302,0.0
53341.533446010275,29214.596180587974,40,4,10,8,100000.0,19,206569.9407712242,1.0
57505.19489725367,0.0,29,3,5,6,300000.0,12,477708.0484697625,0.0
145687.1555075989,0.0,43,2,16,5,0.0,2,21383.712597733596,1.0
30747.267771550294,14553.848222719578,33,3,5,1,800000.0,2,257522.3890329709,0.0
122756.8231681797,0.0,49,0,13,1,800000.0,18,407415.27682504023,1.0
89949.90100137134,0.0,65,1,16,7,200000.0,2,196411.49395584073,0.0
37084.51731107357,66554.54514776298,40,2,5,0,900000.0,10,193209.9186501527,1.0
126626.79176513973,0.0,28,4,12,8,100000.0,16,177862.48086487522,0.0
150000.0,0.0,53,4,10,2,0.0,9,324506.2187654592,1.0
20990.34165773171,75000.0,23,2,2,2,700000.0,28,380026.17889510316,0.0
62988.98191412255,22509.466492830998,39,0,0,3,600000.0,14,104857.7018163459,1.0
80092.52042603928,0.0,30,0,7,2,0.0,1,166309.8685920305,0.0
92417.72642375166,0.0,64,0,0,5,400000.0,4,135229.24255249748,1.0
56897.37770520607,38262.12769378725,77,2,17,6,0.0,5,0.0,0.0
25308.511259213636,28542.188881186416,55,4,4,3,0.0,5,173739.74120410316,1.0
25156.35295334519,10000.0,55,1,2,1,0.0,16,151938.3389711265,0.0
20353.945240612287,34576.57840598224,55,3,7,4,500000.0,12,112872.48728904442,1.0
89515.55218820888,0.0,80,4,0,5,400000.0,21,289959.3150199808,0.0
150000.0,0.0,54,3,3,5,0.0,18,404735.0120552112,1.0
145651.30397210136,0.0,35,0,17,0,900000.0,30,0.0,0.0
150000.0,0.0,33,3,19,2,700000.0,9,373890.0010133445,1.0
56785.96960957622,23514.790027156465,74,4,9,1,0.0,28,336813.26471401623,0.0
47879.271783945136,71514.35436427139,48,4,12,0,0.0,24,492389.62344485364,1.0
79918.41497718697,0.0,79,3,13,6,300000.0,7,287952.98397195415,0.0
132315.26384343213,0.0,38,0,15,6,300000.0,19,414615.8077077948,1.0
104002.90454061561,0.0,38,1,4,6,0.0,25,500000.0,0.0
133359.5890970951,0.0,39,0,5,3,600000.0,2,0.0,1.0
143663.50716288076,0.0,20,2,7,5,400000.0,9,349946.6811824293,0.0
150000.0,0.0,51,1,9,5,400000.0,10,113382.42105738953,1.0
46948.16484184148,45441.71381586058,80,1,9,0,900000.0,24,411120.7647777015,0.0
59747.89018484149,71659.70702961963,67,3,2,1,800000.0,4,409615.4880289115,1.0
139424.02464107692,0.0,61,4,3,2,700000.0,16,333561.80555139575,0.0
20000.0,39048.27183824127,55,3,5,2,700000.0,30,228237.08701857235,1.0
107792.1543176044,0.0,39,3,12,1,0.0,20,233735.57590665022,0.0
67170.23410508744,28540.547065757586,35,0,16,1,800000.0,21,84798.62026154588,1.0
73072.77357800874,30909.550614137814,26,2,8,8,100000.0,16,485798.0460737062,0.0
128775.59303970149,0.0,51,3,5,8,0.0,2,223303.49562683085,1.0
136564.2384667664,0.0,71,4,15,4,500000.0,23,141371.98484934805,0.0
111704.74964114929,0.0,57,4,8,6,300000.0,7,149599.60101388674,1.0
106945.04145755044,0.0,20,2,13,0,900000.0,26,182044.94994269757,0.0
49878.88965875089,75000.0,68,4,15,1,800000.0,8,193759.82075284707,1.0
96205.74645882988,0.0,28,4,11,8,0.0,29,401774.27170267457,0.0
66405.93078416547,10000.0,57,1,8,3,600000.0,20,51947.343666819885,1.0
150000.0,0.0,29,1,18,2,700000.0,19,45545.628571163834,0.0
88562.42642607552,0.0,57,0,9,3,0.0,27,133268.4016695565,1.0
107057.65443885632,0.0,25,3,7,8,100000.0,16,317774.94550960703,0.0
22211.189837253678,68834.92644268942,60,4,2,2,700000.0,1,189367.4913297923,1.0
41832.91540943512,75000.0,22,4,17,6,0.0,25,430721.7685131086,0.0
20000.0,75000.0,54,4,10,2,0.0,24,0.0,1.0
28327.97328651126,33172.548275802495,61,1,6,2,0.0,11,218032.2946657259,0.0
103307.62915984831,0.0,64,0,0,0,900000.0,20,346218.56000151194,1.0
63098.504347607755,39267.065059159875,22,0,1,3,0.0,27,0.0,0.0
78429.59318403383,61590.586594113636,54,1,5,7,0.0,1,77325.08628186026,1.0
72802.61022579922,0.0,80,4,6,5,0.0,25,82697.10951011471,0.0
106434.02000293403,0.0,53,3,10,5,0.0,1,98588.4215873604,1.0
92505.81108824948,0.0,69,0,12,0,900000.0,14,123229.32378384325,0.0
119185.1674799309,0.0,63,1,10,7,200000.0,30,329446.7844008666,1.0
105264.29456220879,0.0,77,0,9,3,600000.0,1,242457.21124650628,0.0
139993.18622246754,0.0,45,3,16,6,300000.0,7,171413.78939922372,1.0
69790.12082843545,0.0,78,3,6,5,400000.0,12,99367.03146918301,0.0
49929.894013399076,55056.63706683466,49,4,18,7,0.0,16,425520.1020641072,1.0
59793.272885570754,58242.3206616205,38,0,4,2,700000.0,12,176576.4647267726,0.0
71250.961847924,0.0,71,1,9,8,0.0,7,204139.79555920025,1.0
105695.49543311297,0.0,64,0,11,7,200000.0,16,463594.5780249988,0.0
147846.73016296796,0.0,38,0,17,4,0.0,23,83891.05671616062,1.0
20000.0,55516.58278738756,63,0,15,6,0.0,19,0.0,0.0
20000.0,28696.71617516403,55,1,17,3,600000.0,11,210476.16499690508,1.0
33341.59303516357,69280.31895642096,20,0,1,5,0.0,23,279911.6740919455,0.0
50762.3428140791,13503.810358790699,48,1,6,6,300000.0,30,293530.60822574835,1.0
145353.88136703198,0.0,52,4,3,7,0.0,25,0.0,0.0
42938.746764667136,47535.82437494158,56,1,17,0,900000.0,28,81068.67411307734,1.0
27913.160363240622,10000.0,68,2,16,7,0.0,23,295967.1987242943,0.0
20000.0,55681.857827914464,46,0,0,5,400000.0,20,255699.53297734348,1.0
64498.4671785526,0.0,33,0,10,8,0.0,4,183985.3769559693,0.0
92258.2267443262,0.0,45,1,19,5,400000.0,26,185496.74714789857,1.0
137800.17956008186,0.0,31,4,9,8,0.0,22,15741.567171135313,0.0
121320.05880965534,0.0,62,1,5,7,0.0,24,331612.4507395964,1.0
133612.65094172672,0.0,30,2,15,6,0.0,5,78885.42104668806,0.0
116675.31410898703,0.0,51,1,4,2,0.0,11,0.0,1.0
87015.68958693402,75000.0,80,2,6,6,0.0,25,107109.64172683022,0.0
122696.95471325624,0.0,28,1,11,8,100000.0,3,396242.95286488003,1.0
144352.93540795153,0.0,50,4,5,2,0.0,4,248884.13698340685,0.0
136435.3785552117,0.0,44,4,1,7,0.0,18,191129.83525494108,1.0
126821.84772627667,0.0,78,4,10,3,600000.0,23,147111.19409437783,0.0
92877.71768789488,0.0,47,2,16,1,0.0,26,89847.65724488915,1.0
97137.28699526293,0.0,20,1,0,0,0.0,17,173718.99670571182,0.0
99529.98543293204,0.0,49,1,8,6,300000.0,6,319005.94643762684,1.0
118642.50044155809,0.0,68,1,9,1,0.0,22,177683.12606861503,0.0
20000.0,73219.36181647322,38,1,4,8,100000.0,6,268629.57243160415,1.0
81724.31308949774,0.0,71,1,9,5,400000.0,9,402009.7873223461,0.0
22419.050778008637,56712.497941355316,68,4,9,4,0.0,13,140719.42170606967,1.0
76087.29116027756,0.0,67,2,7,1,0.0,8,353032.1318519147,0.0
120476.69739949738,0.0,39,3,4,7,200000.0,6,379313.7884860604,1.0
34560.63439020114,58744.18675025742,80,4,16,8,0.0,15,0.0,0.0
46720.331288532936,12552.50884946993,34,0,4,4,0.0,26,424994.07874123764,1.0
84327.284412839,0.0,29,0,18,1,0.0,23,116716.91137352087,0.0
135381.0403975169,0.0,56,4,2,8,100000.0,27,155030.6923350924,1.0
137215.251750153,0.0,78,1,14,0,0.0,25,470468.06500776764,0.0
61244.44083500411,16016.389515521088,62,0,9,8,0.0,20,402571.2049139977,1.0
89617.23258383793,0.0,80,1,2,0,900000.0,20,311949.8700680538,0.0
50799.826002282236,39703.91874246935,49,3,15,6,0.0,18,11770.785116076553,1.0
77828.24786623147,39764.84976500824,31,1,2,8,100000.0,12,319724.3135474836,0.0
20000.0,75000.0,53,3,14,2,0.0,28,312976.89714082005,1.0
72357.38441653433,31283.298466887696,60,1,18,8,0.0,1,256367.13611365302,0.0
65762.18164669903,26939.60378201925,46,0,16,3,0.0,13,285770.5789316196,1.0
95994.98359233789,0.0,36,4,6,5,400000.0,5,181667.44689249847,0.0
137264.1587956336,0.0,50,2,5,5,0.0,26,281744.84185850405,1.0
71467.85736747598,48625.35356788148,65,4,0,0,0.0,4,186507.9641701565,0.0
150000.0,0.0,54,2,11,4,500000.0,30,33100.43129563678,1.0
75049.92776144431,0.0,73,2,6,0,0.0,21,163349.22129950268,0.0
42125.31892705916,75000.0,57,0,7,8,0.0,5,273532.95206338546,1.0
85294.91132472818,0.0,40,1,13,7,0.0,20,89741.78660026484,0.0
96004.34489630745,0.0,55,4,0,1,800000.0,12,314818.3295114499,1.0
150000.0,0.0,73,4,15,0,900000.0,21,233471.00882698703,0.0
99422.95082911155,0.0,58,0,14,0,0.0,9,447755.03414955456,1.0
145499.7822447642,0.0,80,3,14,8,0.0,1,124683.22637974011,0.0
95973.23450082168,0.0,59,1,19,2,0.0,9,500000.0,1.0
20000.0,72189.8622887645,20,2,6,7,0.0,8,36477.705545876524,0.0
110786.37150525041,0.0,50,3,9,6,300000.0,29,292714.378269964,1.0
68541.23916060716,39990.22910749054,30,0,5,4,500000.0,24,424365.90905883186,0.0
136934.41145064082,0.0,46,1,4,2,0.0,20,408335.078380718,1.0
68322.07037238572,40463.05517865165,70,4,1,2,700000.0,22,119742.79435925304,0.0
145224.10606027284,0.0,45,2,2,3,600000.0,9,488373.7227287439,1.0
86450.45946895976,75000.0,77,2,1,7,200000.0,9,408107.2007923764,0.0
116780.80015020969,0.0,39,0,16,8,0.0,14,217159.88676383634,1.0
84044.8570337453,0.0,66,2,6,8,100000.0,7,215286.07640798262,0.0
105115.12832356033,0.0,50,2,12,5,400000.0,17,500000.0,1.0
91249.93429418461,65673.92715526855,25,4,15,5,0.0,20,46428.379459881566,0.0
51333.35708309685,65151.66497911174,54,1,15,6,0.0,9,219558.56333678873,1.0
46610.909250846,10000.0,28,2,15,2,0.0,6,191079.49224187675,0.0
52536.12375687892,75000.0,52,0,3,0,0.0,15,104414.11451470276,1.0
136895.4718056743,0.0,58,1,18,2,700000.0,24,263660.51198749576,0.0
30640.476839323353,34899.60050242587,52,3,15,2,0.0,5,470481.3860999466,1.0
137449.72736205228,0.0,80,3,9,0,0.0,22,316951.0366086473,0.0
82094.29121936353,52569.15974437624,60,3,4,6,300000.0,15,500000.0,1.0
87852.3346832675,0.0,33,0,18,2,700000.0,21,412123.9075386866,0.0
20000.0,30065.774881941834,67,1,14,0,900000.0,10,63271.32205350103,1.0
145432.76676550423,0.0,35,3,14,3,0.0,10,106072.92584463427,0.0
101290.13774343369,0.0,58,2,8,8,0.0,8,495609.5771338226,1.0
144132.82856224503,0.0,80,4,16,5,400000.0,14,279116.8497784991,0.0
119589.93432818433,0.0,40,1,10,5,0.0,26,239644.42109190108,1.0
144511.80884517488,0.0,62,3,18,3,600000.0,23,169453.93785214654,0.0
130975.24063127868,0.0,49,4,9,8,0.0,9,178451.71284518985,1.0
57240.95893572312,42093.79414053176,26,1,13,7,200000.0,30,180763.29211913416,0.0
143442.16476076792,0.0,49,0,4,8,100000.0,19,469726.70213034947,1.0
92023.308341849,0.0,20,1,8,6,300000.0,9,0.0,0.0
146516.94780835434,0.0,57,2,5,7,200000.0,29,0.0,1.0
133542.26680194782,0.0,64,2,6,2,0.0,10,422383.2370901653,0.0
61063.1541457061,59443.53822049338,43,2,12,4,0.0,26,334304.7957090985,1.0
120051.39452757423,0.0,47,2,12,8,100000.0,16,85122.7975047317,0.0
78780.91981019497,0.0,52,0,10,3,0.0,10,0.0,1.0
61942.87238999412,49698.70886541814,42,4,12,1,800000.0,22,0.0,0.0
76631.29832873202,0.0,52,1,15,5,400000.0,9,365507.57515465654,1.0
123220.1431803545,0.0,32,0,12,0,0.0,24,136744.69219358696,0.0
116941.20343331137,0.0,35,4,15,6,300000.0,8,64926.55086098611,1.0
81064.87617470893,0.0,30,0,2,5,0.0,19,28205.09560020629,0.0
28878.325393414263,75000.0,65,1,18,3,600000.0,21,91840.51157546476,1.0
54824.05545666889,0.0,80,3,0,6,0.0,7,422029.5257821902,0.0
146039.6999989451,0.0,50,4,17,8,100000.0,26,296050.07166570885,1.0
82519.36526271964,0.0,50,4,9,1,800000.0,8,401921.7056142232,0.0
130526.98961547232,0.0,53,4,1,4,500000.0,11,83338.34203774884,1.0
108640.40808875584,0.0,24,4,16,6,300000.0,9,238209.68590465892,0.0
107822.9449734128,0.0,40,0,7,2,700000.0,23,244519.39878280793,1.0
125718.53853933154,0.0,80,4,13,6,0.0,14,149549.33754645468,0.0
75497.49060664771,58592.3918931205,55,3,3,7,200000.0,30,301676.2889683438,1.0
37023.25650204045,75000.0,66,4,14,8,0.0,26,0.0,0.0
128401.09187093713,0.0,57,1,14,3,0.0,10,184489.3583158607,1.0
119111.24890304625,0.0,80,3,6,3,600000.0,30,444299.646242733,0.0
150000.0,0.0,66,4,13,1,0.0,9,272630.6636308945,1.0
82574.91755773447,0.0,20,1,18,8,100000.0,19,359273.3573508091,0.0
144063.97136603872,0.0,66,1,16,2,0.0,29,321915.2172684608,1.0
97645.04340373693,0.0,80,0,4,8,100000.0,1,191792.5698697572,0.0
114121.4191566101,0.0,50,4,0,0,0.0,13,326013.42686611833,1.0
49407.800188574154,30905.28023909641,68,3,13,8,0.0,5,262879.3915716315,0.0
124381.71387027545,0.0,63,1,15,3,0.0,17,284672.48446691025,1.0
105494.1933521089,0.0,76,2,10,7,200000.0,30,307959.70526168274,0.0
120053.11020415403,0.0,60,1,5,2,0.0,21,22288.868539142873,1.0
150000.0,0.0,67,1,14,1,0.0,13,183279.39946641368,0.0
77035.27784434368,70678.57030271372,39,3,13,7,0.0,21,16556.325902220215,1.0
72332.7845671989,21127.74281571685,66,3,10,5,0.0,22,88426.08571922862,0.0
129608.57263187249,0.0,54,4,5,8,100000.0,9,226560.92956803084,1.0
62568.31464009834,0.0,73,0,8,0,900000.0,30,348154.56116372265,0.0
116252.89391878466,0.0,51,3,10,2,700000.0,30,500000.0,1.0
62844.011332191825,10735.311420537522,25,4,4,2,700000.0,4,282834.55584280373,0.0
97701.27782452379,0.0,71,4,19,3,0.0,26,217954.22115351437,1.0
59721.08401961245,75000.0,71,1,13,3,600000.0,22,314180.17077611445,0.0
141587.73951053756,0.0,45,1,14,0,900000.0,24,205922.28168391972,1.0
64922.502825804644,32406.741870235805,21,1,6,4,0.0,22,107359.63205758187,0.0
76360.60136838154,28936.35469994474,43,0,10,8,0.0,20,303209.7309988376,1.0
81108.19017229867,54432.26833946283,29,3,18,1,0.0,11,0.0,0.0
39548.1178298414,75000.0,47,1,18,3,0.0,19,500000.0,1.0
71644.64333121027,57260.852579957646,63,4,4,8,100000.0,27,116990.60102948616,0.0
20000.0,70182.09384917839,65,3,0,6,0.0,8,76841.18719500532,1.0
89609.52134127598,0.0,46,1,7,8,0.0,22,500000.0,0.0
20000.0,70428.11555831545,53,1,17,1,800000.0,27,267229.1712396344,1.0
113112.88020241068,0.0,80,1,3,0,900000.0,13,117886.28400808186,0.0
63511.54399333855,60182.109236857636,53,4,4,5,0.0,9,417563.8821271273,1.0
23945.062570008744,42961.26258174976,75,4,16,5,0.0,10,296793.0169304001,0.0
56013.03878670513,60683.29964452666,37,2,12,2,0.0,15,495054.7693441689,1.0
96438.71989452979,0.0,76,4,14,5,400000.0,4,247994.7465337631,0.0
123852.25610036586,0.0,36,3,8,2,700000.0,18,257001.18380674013,1.0
63080.50618965393,30438.005917706803,72,0,4,0,0.0,7,76893.33629713826,0.0
128318.71363392391,0.0,32,2,10,0,900000.0,17,243279.13442334795,1.0
75444.59228163649,10000.0,56,4,6,4,500000.0,15,136146.21585914158,0.0
122246.93967804141,0.0,45,3,17,3,600000.0,18,438456.1238982387,1.0
20000.0,38383.27758803575,22,1,5,6,300000.0,22,88744.53008558812,0.0
51876.714477904716,21789.51492386262,58,3,13,8,0.0,23,248084.9145645859,1.0
104408.42161666918,0.0,61,1,3,0,900000.0,21,81233.43248338312,0.0
123406.92112778638,0.0,41,0,1,5,400000.0,2,0.0,1.0
134569.96133726888,0.0,80,3,4,8,100000.0,26,500000.0,0.0
117383.06658103889,0.0,53,1,12,0,0.0,8,0.0,1.0
128434.02501293784,0.0,78,2,6,2,700000.0,25,123163.9542652608,0.0
